GCXH,XZQHMC,ROAD_ID,K_INDEX,BOUNDARY_LEVEL,BOUNDARY_DETAIL,BOUNDARY_LABEL,CLEAN_KKMC,FXLX,GCSJ,GCSJ_TS,HPZL,HPZL_LABEL,HPHM,BRAND
F120300109071170703,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 20:02:42,1704542562000,2,小型汽车,苏C97***,长安
F120300109071170641,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-06 20:02:45,1704542565000,1,大型汽车,沪CG1***,大通
F120300109071170532,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 20:02:46,1704542566000,1,大型汽车,鲁Q35***,大众
F120300109071170619,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-06 20:02:47,1704542567000,2,小型汽车,苏C22***,宝骏
F120300109071171467,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-06 20:02:48,1704542568000,1,大型汽车,苏A8E***,奔驰
F120300109071170918,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 20:02:50,1704542570000,1,大型汽车,鲁Q71***,一汽
F120300109071170979,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-06 20:02:51,1704542571000,2,小型汽车,苏N11***,丰田
F120300109071174092,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 20:02:54,1704542574000,2,小型汽车,苏C22***,宝马
F120300109071174049,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 20:02:54,1704542574000,2,小型汽车,苏C22***,宝马
F120300109071172349,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2024-01-06 20:03:04,1704542584000,2,小型汽车,苏C1X***,未知
F120300109071172255,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 20:03:05,1704542585000,1,大型汽车,苏CJQ***,福田
F120300109071172557,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-06 20:03:06,1704542586000,2,小型汽车,鲁HZ8***,未知
F120300109071172638,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-06 20:03:09,1704542589000,2,小型汽车,皖AJY***,江淮
F120300109071172949,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2024-01-06 20:03:11,1704542591000,2,小型汽车,苏N80***,未知
F120300109071172947,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 20:03:12,1704542592000,1,大型汽车,鲁H06***,未知
F120300109071173093,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-06 20:03:13,1704542593000,52,教练车,苏CDF***,未知
F120300109071174162,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-06 20:03:13,1704542593000,1,大型汽车,苏CKF***,现代
F120300109071173685,铜山县,G206,K816,PROVINCE,江苏-安徽,苏皖界,G206-K816-省际卡口,1,2024-01-06 20:03:14,1704542594000,2,小型汽车,苏CY5***,未知
F120300109071176070,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 20:03:14,1704542594000,1,大型汽车,苏BN1***,江淮
F120300109071176132,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 20:03:14,1704542594000,1,大型汽车,苏BN1***,江淮
F120300109071173427,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 20:03:17,1704542597000,1,大型汽车,鲁H23***,宝马
F120300109071175180,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-06 20:03:19,1704542599000,2,小型汽车,苏U0J***,红旗
F120300109071173354,沛县,S253,K0,PROVINCE,江苏-山东,苏鲁界,S253-K0-省际卡口,1,2024-01-06 20:03:19,1704542599000,52,教练车,豫AFT***,未知
F120300109071173740,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-06 20:03:20,1704542600000,2,小型汽车,苏U53***,大众
F120300109071173930,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 20:03:23,1704542603000,1,大型汽车,苏CSV***,福田
F120300109071175670,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-06 20:03:23,1704542603000,2,小型汽车,鲁B3R***,未知
F120300109071174319,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-06 20:03:25,1704542605000,2,小型汽车,苏N00***,大众
F120300109071174260,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-06 20:03:26,1704542606000,2,小型汽车,苏CQ5***,本田
F120300109071174529,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 20:03:28,1704542608000,2,小型汽车,皖FC1***,哈弗
F120300109071174584,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 20:03:31,1704542611000,2,小型汽车,苏C38***,长城
F120300109071174848,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 20:03:32,1704542612000,2,小型汽车,皖L78***,大通
F120300109071174918,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 20:03:33,1704542613000,1,大型汽车,苏CKU***,未知
F120300109071177908,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 20:03:33,1704542613000,2,小型汽车,苏A9X***,吉普
F120300109071175089,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 20:03:35,1704542615000,2,小型汽车,苏C15***,未知
F120300109071175061,新沂市,S505,K10,CITY,徐州-宿迁,宿迁界,S505-K10-市际卡口,1,2024-01-06 20:03:36,1704542616000,2,小型汽车,苏CK1***,奥迪
F120300109071176297,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-06 20:03:37,1704542617000,1,大型汽车,苏NGD***,未知
F120300109071175507,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-06 20:03:37,1704542617000,2,小型汽车,苏G61***,奔驰
F120300109071175394,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 20:03:39,1704542619000,2,小型汽车,苏C15***,未知
F120300109071175551,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 20:03:40,1704542620000,1,大型汽车,鲁Q86***,福特
F120300109071175787,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-06 20:03:41,1704542621000,52,教练车,苏GFC***,未知
F120300109071175961,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 20:03:43,1704542623000,2,小型汽车,鄂A2D***,君马
F120300109071176420,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-06 20:03:47,1704542627000,2,小型汽车,苏G8E***,未知
F120300109071176707,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 20:03:51,1704542631000,1,大型汽车,苏CLS***,福田
