GCXH,XZQHMC,ROAD_ID,K_INDEX,BOUNDARY_LEVEL,BOUNDARY_DETAIL,BOUNDARY_LABEL,CLEAN_KKMC,FXLX,GCSJ,GCSJ_TS,HPZL,HPZL_LABEL,HPHM,BRAND
G320300109272110853,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-26 23:30:58,1706283058000,01,大型汽车,苏GB3***,福田
G320300109272112384,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-26 23:31:24,1706283084000,02,小型汽车,皖K2S***,比亚迪
G320300109272111840,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-26 23:31:27,1706283087000,02,小型汽车,苏C99***,未知
G320300109272111869,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-26 23:31:30,1706283090000,02,小型汽车,苏CC7***,本田
G320300109272112226,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-26 23:31:37,1706283097000,02,小型汽车,苏GU2***,未知
G320300109272112479,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-26 23:31:37,1706283097000,01,大型汽车,鲁RL3***,东风
G320300109272112454,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-26 23:31:41,1706283101000,02,小型汽车,苏C87***,未知
G320300109272114727,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-26 23:32:17,1706283137000,02,小型汽车,豫VC9***,兰驼
G320300109272113829,睢宁县,G104,K873,PROVINCE,江苏-安徽,苏皖界,G104-K873-省际卡口,1,2024-01-26 23:32:18,1706283138000,52,教练车,苏CD1***,海马
G320300109272114822,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-26 23:32:20,1706283140000,01,大型汽车,鲁H7R***,依维柯
G320300109272113824,睢宁县,G104,K873,PROVINCE,江苏-安徽,苏皖界,G104-K873-省际卡口,1,2024-01-26 23:32:22,1706283142000,52,教练车,苏CDG***,本田
G320300109272113679,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-26 23:32:24,1706283144000,01,大型汽车,鲁VU6***,汉江
G320300109272114039,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2024-01-26 23:32:37,1706283157000,02,小型汽车,苏E87***,林肯
G320300109272114238,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2024-01-26 23:32:41,1706283161000,02,小型汽车,苏CTF***,大众
G320300109272116049,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-26 23:33:28,1706283208000,52,教练车,苏CD5***,未知
G320300109272115749,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-26 23:33:28,1706283208000,02,小型汽车,苏CM2***,大众
G320300109272115839,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-26 23:33:31,1706283211000,02,小型汽车,苏CE9***,未知
G320300109272117437,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-26 23:33:32,1706283212000,01,大型汽车,鲁PS0***,一汽
G320300109272115979,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-26 23:33:34,1706283214000,02,小型汽车,苏CE3***,未知
G320300109272116060,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-26 23:33:35,1706283215000,02,小型汽车,苏C65***,未知
G320300109272116462,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-26 23:33:45,1706283225000,02,小型汽车,苏C85***,未知
G320300109272117823,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-26 23:33:47,1706283227000,02,小型汽车,鲁R53***,别克
G320300109272117810,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-26 23:33:48,1706283228000,02,小型汽车,鲁R53***,别克
G320300109272118446,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-26 23:34:03,1706283243000,01,大型汽车,鲁Q02***,江淮
G320300109272118483,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-26 23:34:03,1706283243000,01,大型汽车,鲁Q02***,江淮
G320300109272117248,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-26 23:34:07,1706283247000,01,大型汽车,鲁Q67***,福田
G320300109272117728,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518-K358-省际卡口,1,2024-01-26 23:34:11,1706283251000,51,挂车,冀J0L***,野马
G320300109272117375,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-26 23:34:11,1706283251000,01,大型汽车,鲁NL0***,福田
G320300109272117584,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-26 23:34:15,1706283255000,01,大型汽车,皖LD8***,一汽
G320300109272118007,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-26 23:34:23,1706283263000,01,大型汽车,苏NGQ***,福田
